Construction,Direction,District,Floor,Garden,Height,Id,Layout,Price,Region,Renovation,Size,Subway,Taxfree,UnitPrice
板塔结合,南北,安埠商圈,高楼层,果园星城D区,16,102104117650,2室1厅,116,香坊,其他,120.0,否,否,9667.0
板楼,南北,动力区,中楼层,美罗湾二期,7,102102787681,2室1厅,110,香坊,其他,10.0,否,否,10668.0
板楼,南,文政新区商圈,高楼层,文政街,7,102104095797,3室0厅,60,香坊,其他,64.9,否,否,9237.0
板楼,南北,动力区,高楼层,三合园小区,7,102102559952,5室2厅,81,香坊,精装,20.0,否,否,3903.0
板楼,东西,动力区,中楼层,仁和家园,7,102102856171,2室1厅,48.5,香坊,其他,64.8,否,否,7475.0
板楼,南北,动力区,低楼层,省建小区,8,102104120335,2室1厅,60,香坊,其他,84.0,否,否,7143.0
板楼,东南,动力区,中楼层,阳光绿景,19,102104119238,2室1厅,102,香坊,精装,93.1,否,否,10954.0
板塔结合,南北,菜艺商圈,中楼层,开运花园,8,102103894023,2室1厅,130,香坊,精装,116.0,否,否,11204.0
板楼,南,动力区,高楼层,旭升小区,7,102103817418,2室1厅,43,香坊,简装,50.0,否,否,8568.0
板楼,南,省医院商圈,地下室,民生路,8,102104121181,3室1厅,103,香坊,其他,10.0,否,否,9904.0
板楼,南北,安埠商圈,中楼层,延福街,17,102104119392,2室1厅,125,香坊,其他,117.0,否,否,10684.0
板楼,东,省医院商圈,中楼层,文化街(香坊区),7,102104120528,1室1厅,21.5,香坊,其他,32.0,否,否,6719.0
板塔结合,南,尚志公园,高楼层,香坊大街,7,102104120239,2室1厅,37.6,香坊,其他,69.6,否,否,5403.0
板楼,南西,动力区,高楼层,绿荫芳邻,24,102103163534,1室1厅,63,香坊,其他,60.0,否,否,10378.0
板塔结合,南,菜艺商圈,高楼层,六顺街,6,102104100334,1室1厅,30,香坊,其他,40.0,否,否,7469.0
板塔结合,东西,动力区,低楼层,海富山水文園一期,16,102102898390,2室2厅,122,香坊,其他,127.2,否,否,9589.0
板楼,南,动力区,高楼层,幸福小区(香坊区),8,102103468309,1室2厅,36,香坊,其他,52.4,否,否,6862.0
板塔结合,南北,安埠商圈,低楼层,果园星城A区,8,102104107247,2室1厅,93.8,香坊,其他,10.0,否,否,9173.0
板楼,西,尚志公园,中楼层,香中小区,7,102104118881,1室1厅,46.8,香坊,其他,56.0,否,否,8353.0
板楼,西,哈西商圈,低楼层,凯旋广场,30,102103880862,1室1厅,104.8,香坊,其他,72.4,否,否,14470.0
板楼,南北,动力区,高楼层,汇龙十九街区,15,102103300409,2室1厅,89.8,香坊,毛坯,95.1,否,否,9437.0
板楼,南北,南岗会展商圈,低楼层,建北小区,6,102103487861,2室1厅,43,香坊,其他,56.9,否,否,7548.0
板楼,南北,动力区,低楼层,格兰云天,18,102104103291,2室1厅,80.8,香坊,其他,77.8,否,否,10381.0
板楼,南北,省医院商圈,低楼层,民生小区,8,102104109704,2室1厅,71,香坊,其他,55.0,否,否,12910.0
板楼,南北,动力区,中楼层,林机小区,8,102104108975,2室1厅,38,香坊,其他,48.0,否,否,7917.0
板楼,南北,菜艺商圈,中楼层,红旗大街,8,102104108781,3室1厅,75,香坊,简装,92.0,否,否,8153.0
板楼,南北,动力区,高楼层,三鑫小区,6,102104103520,2室1厅,29.5,香坊,其他,66.8,否,否,4415.0
板楼,南,动力区,高楼层,美罗湾二期,7,102103944431,2室1厅,67,香坊,其他,80.0,否,否,8279.0
暂无数据,南北,菜艺商圈,高楼层,六顺街,7,102104096172,1室1厅,38,香坊,其他,46.0,否,否,8261.0
板楼,南北,安埠商圈,高楼层,盛新领地,7,102103957899,2室1厅,59.8,香坊,其他,81.4,否,否,7345.0
板楼,东西,动力区,中楼层,电塔家园,20,102104114170,2室1厅,110,香坊,其他,115.3,否,否,9541.0
塔楼,南北,动力区,低楼层,乐强小区,8,102104113454,3室1厅,90,香坊,其他,10.0,否,否,8796.0
板楼,南北,南岗会展商圈,中楼层,珠江阳光居,7,102102212189,2室1厅,86,香坊,精装,87.7,否,否,9801.0
板楼,西南,动力区,高楼层,美罗湾三期,7,102102452900,2室1厅,37.8,香坊,简装,64.2,否,否,5881.0
板楼,南北,动力区,高楼层,多福家园,8,102103599419,2室1厅,72,香坊,其他,10.0,否,否,6630.0
板楼,南北,菜艺商圈,低楼层,司徒街,8,102103209697,2室1厅,65,香坊,其他,60.0,否,否,10719.0
板塔结合,南北,动力区,高楼层,海富山水文园二期,7,102104115972,2室2厅,80,香坊,其他,10.0,否,否,7977.0
板楼,南北,动力区,低楼层,南郡新城,6,102104114074,2室1厅,135,香坊,其他,111.5,否,否,12104.0
板楼,东西,动力区,高楼层,电塔家园,20,102104095410,2室1厅,105,香坊,其他,115.0,否,否,9131.0
板楼,南北,动力区,低楼层,金色城邦二期,19,102104101427,2室1厅,48,香坊,其他,68.6,否,否,6992.0
板塔结合,南北,动力区,低楼层,海富山水文園一期,7,102104115060,2室2厅,70,香坊,简装,70.0,否,否,10000.0
板楼,东西,动力区,中楼层,海富漫香林,18,102103304279,2室1厅,116.8,香坊,精装,110.0,否,否,10588.0
板楼,东,动力区,中楼层,森林人家,7,102103769849,1室0厅,35,香坊,其他,44.4,否,否,7871.0
板楼,南,安埠商圈,中楼层,安埠小区南区,8,102102858699,1室1厅,45,香坊,其他,53.1,否,否,8461.0
板楼,南,动力区,中楼层,乐东嘉园,7,102102293417,2室1厅,67,香坊,简装,66.2,否,否,10117.0
板楼,南北,动力区,高楼层,格兰云天,18,102104095780,2室1厅,62.5,香坊,其他,68.0,否,否,9192.0
板楼,南,动力区,低楼层,仁和家园,7,102104093909,1室0厅,23.8,香坊,其他,32.3,否,否,7348.0
板楼,西南,动力区,高楼层,美罗湾三期,7,102104109343,2室1厅,65,香坊,其他,73.0,否,否,8905.0
板楼,南,动力区,中楼层,格兰云天,21,102104110316,1室1厅,58.8,香坊,其他,60.0,否,否,9731.0
暂无数据,南北,菜艺商圈,中楼层,香安街,8,102104028407,2室1厅,56,香坊,精装,60.0,否,否,9280.0
板楼,东西,南岗会展商圈,中楼层,电车小区（香坊区）,7,102104091305,2室1厅,35.8,香坊,简装,42.8,否,否,8365.0
板塔结合,南北,安埠商圈,中楼层,果园星城C区,8,102102914529,2室1厅,73,香坊,其他,77.1,否,否,9463.0
板楼,南北,动力区,低楼层,绿海华庭,7,102103138161,2室2厅,107.8,香坊,其他,10.0,否,否,10773.0
板楼,南北,动力区,高楼层,立汇美罗湾四期,7,102101391682,2室1厅,84,香坊,精装,98.0,否,否,8572.0
板楼,东西,菜艺商圈,高楼层,红民街,6,102103705531,2室1厅,55,香坊,其他,60.0,否,否,9032.0
板楼,南,省医院商圈,高楼层,亚麻小区,7,102103763400,1室1厅,73,香坊,其他,36.1,否,否,20177.0
板楼,南,动力区,高楼层,格兰云天,22,102102177911,1室1厅,65,香坊,精装,61.2,否,否,10621.0
暂无数据,南,动力区,中楼层,丽郡,6,102103149535,1室1厅,75,香坊,其他,64.8,否,否,11564.0
板楼,东西,动力区,高楼层,电塔家园,7,102102769490,2室2厅,72,香坊,其他,76.7,否,否,9388.0
板楼,南东北,动力区,高楼层,洛克小镇,7,102103329556,2室1厅,31.8,香坊,精装,83.0,否,否,3832.0
板楼,南北,尚志公园,高楼层,白毛小区,8,102103216480,2室1厅,60,香坊,精装,58.4,否,否,10269.0
板楼,南北,龙塔,中楼层,哈轴红旗小区,7,102104096544,2室1厅,62,香坊,精装,67.8,否,否,9141.0
板楼,南,安埠商圈,高楼层,盛新领地,7,102103816465,2室1厅,57,香坊,其他,66.7,否,否,8546.0
板楼,东南,动力区,中楼层,东方玫瑰园,7,102102153029,2室1厅,75,香坊,精装,79.6,否,否,9416.0
板楼,南西北,动力区,低楼层,格兰云天,18,102103075347,2室1厅,79.8,香坊,其他,70.0,否,否,11381.0
板楼,南北,动力区,高楼层,绿海华庭,7,102102528951,2室1厅,49,香坊,其他,66.7,否,否,7341.0
板楼,西东,安埠商圈,高楼层,安埠小区南区,7,102103119792,2室1厅,53.8,香坊,其他,64.1,否,否,8394.0
塔楼,东西,动力区,中楼层,乐强小区,9,102104100880,2室2厅,80,香坊,其他,80.0,否,否,10000.0
板楼,东,动力区,低楼层,悦然臻城,18,102104099552,2室1厅,113,香坊,其他,10.0,否,否,10762.0
暂无数据,南,动力区,高楼层,星光家属小区(进乡街),6,102102160390,2室1厅,28,香坊,其他,52.7,否,否,5313.0
板塔结合,西,安埠商圈,中楼层,果园星城C区,8,102104102202,2室1厅,45,香坊,其他,50.0,否,否,8906.0
板楼,南北,动力区,低楼层,绿海华庭,7,102103276568,2室1厅,72,香坊,其他,69.5,否,否,10360.0
板楼,东南北,动力区,低楼层,天悦小区,4,102103304002,2室1厅,140,香坊,其他,91.6,否,否,15279.0
板楼,东西,动力区,中楼层,安通家园,8,102103731862,2室1厅,53,香坊,简装,64.0,否,否,8282.0
板楼,东,文政新区商圈,高楼层,名仕小区,8,102104093677,2室1厅,66,香坊,其他,72.6,否,否,9084.0
板楼,南北,动力区,高楼层,美罗湾二期,7,102102489122,2室1厅,45,香坊,精装,62.9,否,否,7151.0
板楼,南北,动力区,中楼层,泰山领秀,17,102103332994,2室1厅,88,香坊,其他,90.0,否,否,9727.0
板楼,东,动力区,中楼层,幸福里小区,16,102102981554,1室1厅,52,香坊,其他,60.0,否,否,8640.0
板楼,南北,动力区,高楼层,丽郡,7,102102361081,2室1厅,33.8,香坊,精装,52.6,否,否,6415.0
板楼,西,动力区,高楼层,乐松小区,18,102104091673,2室1厅,126,香坊,精装,10.0,否,否,11546.0
板楼,东西,动力区,高楼层,健康路,7,102104096331,2室1厅,39.5,香坊,精装,44.0,否,否,8970.0
板楼,南北西,文政新区商圈,中楼层,怡兴花园小区,7,102104079466,2室1厅,93,香坊,简装,89.0,否,否,10450.0
板楼,南北,哈西商圈,中楼层,哈平路,7,102104030747,1室1厅,35,香坊,简装,50.0,否,否,7000.0
板楼,南北,省医院商圈,高楼层,四季上东一期,30,102104079117,3室1厅,365,香坊,精装,175.5,否,否,20788.0
板楼,南北,农大商圈,高楼层,城东新居C区,7,102104082375,2室1厅,44,香坊,简装,69.0,否,否,6377.0
板楼,东南西,动力区,高楼层,格兰云天,18,102104053722,2室1厅,109.8,香坊,其他,10.0,否,否,10418.0
板楼,东西,动力区,低楼层,格兰云天,18,102104037921,2室1厅,115,香坊,简装,90.0,否,否,12778.0
板楼,东北,安埠商圈,中楼层,安埠小区北区,8,102104055723,2室1厅,75,香坊,精装,81.6,否,否,9184.0
板楼,南北,安埠商圈,低楼层,家园新城,33,102104062655,2室1厅,140,香坊,精装,125.0,否,否,11200.0
板楼,东南,农大商圈,高楼层,城东新居D区,7,102104099580,2室1厅,70,香坊,其他,10.0,否,否,6731.0
板楼,东西北,菜艺商圈,中楼层,司徒街,8,102104074536,2室1厅,71,香坊,简装,85.4,否,否,8308.0
板楼,南,动力区,低楼层,远大都市绿洲一期,7,102104075223,1室1厅,49,香坊,精装,56.0,否,否,8750.0
板楼,东,菜艺商圈,中楼层,司徒街,8,102104037003,2室1厅,59.5,香坊,精装,68.0,否,否,8750.0
板楼,东西,菜艺商圈,高楼层,六顺街,7,102104042273,2室1厅,38.8,香坊,精装,44.3,否,否,8743.0
板楼,东西,南岗会展商圈,中楼层,建北小区,6,102104088625,1室1厅,36,香坊,简装,39.4,否,否,9126.0
板楼,西南,南岗会展商圈,高楼层,科技公寓,8,102104082619,2室2厅,77.8,香坊,精装,10.0,否,否,7088.0
板楼,南北,动力区,高楼层,电塔小区,7,102104051741,2室1厅,41.8,香坊,其他,70.0,否,否,5972.0
板塔结合,东西,安埠商圈,中楼层,果园星城C区,8,102104033289,2室1厅,69.5,香坊,精装,77.0,否,否,9026.0
板楼,南北,动力区,中楼层,立汇美罗湾四期,16,102104024233,2室1厅,74.8,香坊,精装,83.7,否,否,8937.0
板楼,南北,文政新区商圈,中楼层,文政新区,5,102104083809,2室1厅,95,香坊,精装,73.2,否,否,12964.0
板楼,东南西,万达商圈,低楼层,美霖嘉园,26,102104035389,2室1厅,180,香坊,简装,114.4,否,否,15727.0
板塔结合,南北,动力区,中楼层,海富山水文園一期,7,102104079830,2室1厅,94,香坊,精装,10.0,否,否,9400.0
暂无数据,南北,文政新区商圈,高楼层,王兆新村,6,102104039986,2室1厅,57,香坊,简装,60.0,否,否,9469.0
板楼,南北,省医院商圈,中楼层,亚麻小区,7,102104102201,2室1厅,115,香坊,简装,63.0,否,否,18254.0
板楼,南北,安埠商圈,高楼层,安埠小区北区,7,102104063254,2室1厅,36.8,香坊,精装,59.0,否,否,6238.0
板楼,南,动力区,高楼层,三鑫小区,6,102104063622,2室1厅,30,香坊,简装,63.0,否,否,4762.0
板楼,东南,动力区,高楼层,祥和家园,18,102104071660,2室1厅,68.5,香坊,精装,70.0,否,否,9720.0
板楼,南北东,动力区,高楼层,格兰云天,18,102104056684,2室1厅,74.5,香坊,精装,70.0,否,否,10625.0
板楼,东南,省医院商圈,中楼层,融创·四季印像,33,102104080200,2室1厅,86,香坊,精装,65.5,否,否,13130.0
板楼,南,动力区,低楼层,格兰云天,18,102104077277,2室1厅,55,香坊,其他,55.9,否,否,9834.0
板楼,南北,省医院商圈,高楼层,西骑兵街,8,102104032928,2室1厅,46,香坊,简装,79.0,否,否,5823.0
板楼,南北,动力区,中楼层,香林名苑,24,102104096182,2室1厅,95,香坊,毛坯,10.0,否,否,9444.0
板楼,南,动力区,高楼层,美罗湾二期,11,102104092164,1室0厅,31,香坊,简装,40.0,否,否,7617.0
板楼,南北,动力区,低楼层,立汇美罗湾四期,16,102104095936,2室1厅,75,香坊,简装,83.4,否,否,8984.0
板楼,南北,动力区,低楼层,格兰云天,18,102104091284,2室1厅,85.6,香坊,精装,85.1,否,否,10057.0
板楼,南北,菜艺商圈,中楼层,中山国际,26,102104046887,2室2厅,203,香坊,精装,130.0,否,否,15616.0
板楼,南,菜艺商圈,高楼层,香顺街,7,102104080790,2室1厅,41.8,香坊,其他,61.0,否,否,6853.0
板塔结合,南北,动力区,高楼层,海富山水文園一期,7,102104072556,2室1厅,49.8,香坊,简装,54.8,否,否,9081.0
板楼,东西,动力区,高楼层,安通家园,8,102104036518,2室1厅,50,香坊,其他,77.0,否,否,6494.0
板楼,南,动力区,高楼层,格兰云天,18,102104055170,1室1厅,35.8,香坊,精装,35.5,否,否,10085.0
板楼,南北,动力区,低楼层,幸福里小区,7,102104033654,2室1厅,53.8,香坊,精装,65.0,否,否,8277.0
板楼,南,动力区,低楼层,工程机械厂家属楼,5,102104034835,1室1厅,15.3,香坊,精装,26.2,否,否,5834.0
板楼,南,动力区,中楼层,祥和家园,6,102104064229,1室1厅,37,香坊,精装,42.0,否,否,8810.0
板塔结合,南北,动力区,高楼层,玉翠秀府,11,102104064769,2室1厅,75.8,香坊,精装,97.5,否,否,7775.0
板楼,南北,动力区,中楼层,泰山领秀,6,102104017170,2室1厅,59,香坊,精装,61.5,否,否,9594.0
板楼,南北,省医院商圈,中楼层,西骑兵街,8,102104056063,2室1厅,68.8,香坊,简装,79.8,否,否,8613.0
板楼,南北,动力区,中楼层,福泰名苑,7,102104037753,2室1厅,67.8,香坊,精装,93.8,否,否,7224.0
板楼,东,万达商圈,低楼层,赣水路,6,102104020145,2室1厅,67,香坊,其他,67.5,否,否,9921.0
板楼,南,动力区,中楼层,富丽国际西区,17,102104020433,1室1厅,60.8,香坊,精装,69.8,否,否,8706.0
板楼,南,动力区,高楼层,建家小区,7,102104163789,1室1厅,21.8,香坊,简装,33.0,否,否,6607.0
板楼,西,农大商圈,中楼层,福禄家园,7,102104096231,1室1厅,35.9,香坊,精装,48.9,否,否,7332.0
板楼,南北,永泰商圈,高楼层,安居社区,8,102104075466,2室1厅,53.9,香坊,精装,10.0,否,否,5390.0
板楼,南北,动力区,低楼层,天悦小区,27,102104050544,1室1厅,149,香坊,简装,80.0,否,否,18625.0
板楼,南,动力区,高楼层,黎明家园,7,102104096356,1室1厅,14.8,香坊,简装,38.0,否,否,3895.0
板楼,南,永泰商圈,中楼层,新松·茂樾山,32,102104073670,2室1厅,65,香坊,精装,84.0,否,否,7739.0
板楼,南北,农大商圈,中楼层,远创樾府,28,102104096771,2室1厅,114.9,香坊,精装,92.6,否,否,12409.0
板楼,南,动力区,低楼层,仁和家园,7,102104052490,1室1厅,22.8,香坊,简装,36.6,否,否,6215.0
板楼,东西,菜艺商圈,高楼层,六顺街,7,102104042273,2室1厅,38.8,香坊,精装,44.3,否,否,8743.0
板楼,东,菜艺商圈,中楼层,司徒街,8,102104037003,2室1厅,59.5,香坊,精装,68.0,否,否,8750.0
板楼,南,动力区,中楼层,南亭印象,31,102104089834,1室1厅,35,香坊,毛坯,45.0,否,否,7778.0
板楼,南北,动力区,中楼层,绿海华庭,18,102104085586,2室1厅,120,香坊,其他,111.0,否,否,10811.0
板楼,东北,安埠商圈,中楼层,安埠小区北区,7,102104030555,2室1厅,63,香坊,其他,60.0,否,否,10379.0
板楼,南,龙塔,中楼层,哈轴红旗小区,7,102104088656,1室1厅,38,香坊,简装,43.3,否,否,8764.0
板楼,东西,动力区,中楼层,祥和家园,6,102104055691,1室1厅,44.8,香坊,简装,53.7,否,否,8343.0
板楼,南北,动力区,高楼层,电机街,7,102104015445,2室1厅,43,香坊,其他,65.0,否,否,6616.0
板楼,东,省医院商圈,高楼层,迷你国度,28,102104070821,1室1厅,57.8,香坊,简装,56.5,否,否,10227.0
塔楼,南,省医院商圈,低楼层,恒祥中山,33,102104088352,1室1厅,80,香坊,简装,67.9,否,否,11776.0
板楼,东,动力区,中楼层,乐园小区,6,102104084786,2室1厅,42.8,香坊,简装,56.0,否,否,7643.0
板楼,南,菜艺商圈,低楼层,香安电力小区,7,102104041657,2室1厅,72.8,香坊,简装,73.0,否,否,9973.0
板楼,南北,动力区,中楼层,立汇美罗湾四期,14,102104035168,2室1厅,75.8,香坊,精装,82.8,否,否,9154.0
暂无数据,南,安埠商圈,低楼层,公滨路,7,102104089131,1室1厅,29,香坊,毛坯,39.9,否,否,7254.0
板楼,南北,永泰商圈,低楼层,会展城上城·星御,32,102104084612,2室2厅,73,香坊,简装,85.0,否,否,8589.0
板楼,南北,动力区,低楼层,富江家园,8,102104019964,2室1厅,79,香坊,简装,87.2,否,否,9057.0
板楼,南,动力区,中楼层,南亭印象,31,102104089843,1室1厅,35,香坊,毛坯,45.0,否,否,7778.0
暂无数据,西,文政新区商圈,中楼层,文治三道街,5,102104025433,2室1厅,55,香坊,简装,54.6,否,否,10065.0
板楼,西北,安埠商圈,低楼层,龙跃金水湾,33,102104014600,1室1厅,68,香坊,简装,56.0,否,否,12143.0
板楼,西,安埠商圈,中楼层,罗马公元,32,102104059967,1室1厅,66.8,香坊,其他,54.0,否,否,12371.0
板楼,南北,南岗会展商圈,高楼层,珠江帝景,23,102104031374,2室1厅,85,香坊,简装,77.1,否,否,11014.0
板楼,南北,动力区,中楼层,立汇美罗湾,7,102104045051,2室1厅,66.6,香坊,简装,78.7,否,否,8454.0
板楼,南北,动力区,低楼层,华润中央公园,17,102104041779,2室1厅,128.8,香坊,精装,87.3,否,否,14753.0
板楼,南西北,文政新区商圈,中楼层,乐安小区,8,102104091469,3室2厅,140,香坊,简装,164.6,否,否,8502.0
板塔结合,南北,动力区,中楼层,春江名都,31,102104015327,2室1厅,145,香坊,简装,98.0,否,否,14796.0
板楼,南,动力区,中楼层,仁和家园,7,102104028032,1室1厅,22.8,香坊,简装,35.5,否,否,6423.0
平房,北南,菜艺商圈,中楼层,三辅小区(菜艺街),8,102104024259,2室1厅,126.8,香坊,简装,113.0,否,否,11222.0
板楼,南,动力区,中楼层,立汇美罗湾,7,102104065266,1室1厅,44.8,香坊,简装,50.0,否,否,8927.0
板楼,南北,南岗会展商圈,低楼层,吉祥苑,13,102104083222,2室1厅,115,香坊,简装,130.0,否,否,8847.0
板楼,南北,动力区,低楼层,河畔花园小区,26,102104025506,2室1厅,47,香坊,简装,61.0,否,否,7705.0
板楼,西北,南岗会展商圈,高楼层,永吉家园,7,102104018161,2室1厅,53.8,香坊,精装,66.6,否,否,8071.0
板楼,南,动力区,中楼层,林机小区,8,102104093595,2室1厅,44.6,香坊,简装,59.3,否,否,7520.0
板楼,东南,动力区,中楼层,美罗湾二期,7,102104069571,2室1厅,54.8,香坊,简装,69.6,否,否,7874.0
板楼,南西,动力区,高楼层,福泰名苑,7,102104044620,2室1厅,62,香坊,其他,87.3,否,否,7095.0
板楼,南北,农大商圈,低楼层,公滨城市花园,8,102104088027,3室1厅,56,香坊,简装,62.0,否,否,9025.0
板楼,南北,省医院商圈,低楼层,中北春城,6,102104022454,2室1厅,150,香坊,精装,10.0,否,否,14785.0
暂无数据,西,文政新区商圈,中楼层,文治三道街,5,102104025433,2室1厅,55,香坊,简装,54.6,否,否,10065.0
板楼,西北,安埠商圈,低楼层,龙跃金水湾,33,102104014600,1室1厅,68,香坊,简装,56.0,否,否,12143.0
板塔结合,南,动力区,中楼层,海富山水文園一期,7,102104088311,2室1厅,56,香坊,精装,60.0,否,否,9334.0
板楼,西,菜艺商圈,中楼层,六顺街,7,102104092041,2室1厅,53.8,香坊,精装,57.0,否,否,9439.0
板塔结合,东北,安埠商圈,中楼层,果园星城E区,8,102104044474,1室1厅,37.5,香坊,精装,37.7,否,否,9947.0
板楼,南北,菜艺商圈,中楼层,军转小区,7,102104058575,2室1厅,124.5,香坊,精装,125.0,否,否,9960.0
板楼,东北,安埠商圈,中楼层,安埠小区北区,7,102104030555,2室1厅,63,香坊,其他,60.0,否,否,10379.0
板楼,南,龙塔,中楼层,哈轴红旗小区,7,102104088656,1室1厅,38,香坊,简装,43.3,否,否,8764.0
板楼,南北,动力区,低楼层,富江家园,8,102104019964,2室1厅,79,香坊,简装,87.2,否,否,9057.0
塔楼,南,省医院商圈,低楼层,恒祥中山,33,102104088352,1室1厅,80,香坊,简装,67.9,否,否,11776.0
暂无数据,南,安埠商圈,低楼层,公滨路,7,102104089131,1室1厅,29,香坊,毛坯,39.9,否,否,7254.0
板楼,南北,永泰商圈,低楼层,会展城上城·星御,32,102104084612,2室2厅,73,香坊,简装,85.0,否,否,8589.0
板楼,南北,动力区,高楼层,电机街,7,102104015445,2室1厅,43,香坊,其他,65.0,否,否,6616.0
板楼,南北,动力区,中楼层,立汇美罗湾四期,14,102104035168,2室1厅,75.8,香坊,精装,82.8,否,否,9154.0
板楼,东西,动力区,中楼层,祥和家园,6,102104055691,1室1厅,44.8,香坊,简装,53.7,否,否,8343.0
板楼,东,省医院商圈,高楼层,迷你国度,28,102104070821,1室1厅,57.8,香坊,简装,56.5,否,否,10227.0
板楼,南,菜艺商圈,低楼层,香安电力小区,7,102104041657,2室1厅,72.8,香坊,简装,73.0,否,否,9973.0
板楼,东,动力区,中楼层,乐园小区,6,102104084786,2室1厅,42.8,香坊,简装,56.0,否,否,7643.0
暂无数据,南北,动力区,低楼层,立汇美罗湾,11,102104077156,2室1厅,63.8,香坊,简装,84.0,否,否,7596.0
板楼,南北,动力区,低楼层,河畔花园小区,26,102104025506,2室1厅,47,香坊,简装,61.0,否,否,7705.0
板楼,东北,菜艺商圈,高楼层,三辅四道街,4,102104028205,2室1厅,32.5,香坊,简装,41.5,否,否,7832.0
暂无数据,南北,动力区,中楼层,电机新村,6,102104028295,2室1厅,37.8,香坊,毛坯,66.0,否,否,5728.0
板楼,西,南岗会展商圈,中楼层,建北街,8,102104051733,2室1厅,35.8,香坊,简装,48.0,否,否,7459.0
板楼,南,动力区,高楼层,美罗湾三期,16,102104067544,2室1厅,65.8,香坊,其他,85.0,否,否,7742.0
板楼,西,安埠商圈,中楼层,罗马公元,32,102104059967,1室1厅,66.8,香坊,其他,54.0,否,否,12371.0
板楼,南北,南岗会展商圈,高楼层,珠江帝景,23,102104031374,2室1厅,85,香坊,简装,77.1,否,否,11014.0
板楼,东,哈西商圈,低楼层,凯旋广场,30,102104015354,2室1厅,75,香坊,其他,64.0,否,否,11719.0
板楼,南北,动力区,高楼层,天悦小区,27,102104039897,2室1厅,125,香坊,精装,112.0,否,否,11161.0
板楼,南,永泰商圈,高楼层,新松·茂樾山,31,102104078301,2室1厅,75,香坊,精装,83.0,否,否,9037.0
板楼,南北,动力区,高楼层,美罗湾三期,7,102104039284,2室1厅,46.5,香坊,精装,90.0,否,否,5167.0
板楼,东南西,动力区,中楼层,海富漫香林,7,102104085365,2室1厅,85,香坊,精装,76.6,否,否,11090.0
板楼,东北,动力区,中楼层,立汇美罗湾四期,16,102104075989,1室1厅,49.5,香坊,简装,53.0,否,否,9340.0
板楼,西南,安埠商圈,中楼层,家园新城,32,102104004902,2室1厅,97.8,香坊,精装,10.0,否,否,9715.0
板楼,南北,安埠商圈,低楼层,公滨路,6,102104062987,2室1厅,35,香坊,简装,58.0,否,否,6035.0
塔楼,东西,菜艺商圈,中楼层,菜艺街,8,102104070828,2室1厅,55.8,香坊,简装,61.9,否,否,9006.0
板楼,南北,省医院商圈,中楼层,亚麻小区,7,102104040916,2室1厅,96.5,香坊,简装,54.3,否,否,17743.0
板塔结合,东西,动力区,高楼层,玉翠秀府,7,102104014329,2室1厅,79.8,香坊,其他,97.4,否,否,8193.0
板塔结合,东,哈西商圈,高楼层,凯旋广场,32,102104015305,1室1厅,76,香坊,简装,62.5,否,否,12160.0
板楼,南北,动力区,低楼层,立汇美罗湾四期,7,102104074769,2室1厅,95,香坊,精装,99.8,否,否,9520.0
板楼,南北,省医院商圈,低楼层,亚麻小区,7,102104046526,2室1厅,120,香坊,简装,60.0,否,否,19728.0
板楼,南,龙塔,中楼层,珠江路,8,102104057383,1室1厅,25,香坊,简装,36.0,否,否,6945.0
板楼,南北,菜艺商圈,低楼层,军转小区,7,102104016990,2室1厅,85,香坊,精装,82.0,否,否,10366.0
板塔结合,南北,动力区,中楼层,海富山水文园二期,7,102104019864,2室1厅,65.9,香坊,精装,68.7,否,否,9585.0
板楼,东北,万达商圈,高楼层,民航小区,8,102104044241,1室1厅,33.8,香坊,简装,54.0,否,否,6260.0
板楼,东西北,南岗会展商圈,中楼层,农电街,6,102104058988,2室1厅,33,香坊,简装,53.0,否,否,6227.0
板楼,东西,动力区,中楼层,香湾青城,22,102104079424,2室1厅,118,香坊,毛坯,10.0,否,否,10926.0
板楼,东,尚志公园,高楼层,香木街,8,102104011152,2室1厅,20,香坊,简装,50.0,否,否,4000.0
暂无数据,南北,动力区,低楼层,南郡凤凰湾,6,102104015406,2室1厅,155,香坊,精装,110.0,否,否,14091.0
暂无数据,南,菜艺商圈,中楼层,香安街,8,102104040708,1室1厅,22.5,香坊,简装,29.6,否,否,7597.0
板楼,南北,省医院商圈,低楼层,中北春城,6,102104022454,2室1厅,150,香坊,精装,10.0,否,否,14785.0
板楼,南西北,文政新区商圈,中楼层,乐安小区,8,102104091469,3室2厅,140,香坊,简装,164.6,否,否,8502.0
板楼,南北,动力区,中楼层,立汇美罗湾,7,102104045051,2室1厅,66.6,香坊,简装,78.7,否,否,8454.0
板楼,西,安埠商圈,中楼层,罗马公元,32,102104059967,1室1厅,66.8,香坊,其他,54.0,否,否,12371.0
板楼,南,动力区,中楼层,南亭印象,31,102104089843,1室1厅,35,香坊,毛坯,45.0,否,否,7778.0
暂无数据,西,文政新区商圈,中楼层,文治三道街,5,102104025433,2室1厅,55,香坊,简装,54.6,否,否,10065.0
板楼,西北,安埠商圈,低楼层,龙跃金水湾,33,102104014600,1室1厅,68,香坊,简装,56.0,否,否,12143.0
板楼,南,安埠商圈,低楼层,安埠小区南区,7,102103994473,1室1厅,30.5,香坊,精装,37.0,否,否,8244.0
板楼,南,南岗会展商圈,低楼层,哈尔滨软件园小区,1,102104029057,1室1厅,79.5,香坊,简装,72.0,否,否,11042.0
